id,user_id,created,updated,place_id,status,type
77139,417,2021-11-10 00:00:07+00:00,2022-08-02 23:37:27+00:00,59897,Inactive,2 for 1 on specific menu items
77143,417,2021-11-10 00:00:07+00:00,2022-08-02 23:37:27+00:00,59897,Inactive,2 for 1 on specific menu items
77148,417,2021-11-10 00:00:08+00:00,2022-08-02 23:37:27+00:00,59897,Inactive,2 for 1 on specific menu items
77150,417,2021-11-10 00:00:08+00:00,2022-08-02 23:37:27+00:00,59897,Inactive,2 for 1 on specific menu items
77153,417,2021-11-10 00:00:09+00:00,2022-08-02 23:37:27+00:00,59897,Inactive,2 for 1 on specific menu items
77158,417,2021-11-10 00:00:10+00:00,2022-08-02 23:37:27+00:00,59897,Inactive,2 for 1 on specific menu items
77197,417,2021-11-11 17:51:01+00:00,2022-08-02 23:37:27+00:00,64276,Inactive,Discount on specific menu items
77247,417,2021-11-12 10:55:32+00:00,2022-08-02 23:38:06+00:00,59813,Inactive,2 for 1 on specific menu items
77252,417,2021-11-12 12:00:01+00:00,2022-08-02 23:38:06+00:00,59897,Inactive,2 for 1 on specific menu items
77253,417,2021-11-12 12:00:01+00:00,2022-08-02 23:38:06+00:00,59897,Inactive,2 for 1 on specific menu items
77254,417,2021-11-12 12:00:01+00:00,2022-08-02 23:38:15+00:00,59897,Inactive,2 for 1 on specific menu items
77255,417,2021-11-12 12:00:01+00:00,2022-08-02 23:38:15+00:00,59897,Inactive,2 for 1 on specific menu items
77256,417,2021-11-12 12:00:02+00:00,2022-08-02 23:38:15+00:00,59897,Inactive,2 for 1 on specific menu items
77257,417,2021-11-12 12:00:02+00:00,2022-08-02 23:38:15+00:00,59897,Inactive,2 for 1 on specific menu items
77264,417,2021-11-12 12:00:03+00:00,2022-08-02 23:38:15+00:00,59897,Inactive,2 for 1 on specific menu items
77453,417,2021-11-14 12:00:01+00:00,2022-08-02 23:38:15+00:00,59897,Inactive,2 for 1 on specific menu items
77454,417,2021-11-14 12:00:01+00:00,2022-08-02 23:38:15+00:00,59897,Inactive,2 for 1 on specific menu items
77455,417,2021-11-14 12:00:01+00:00,2022-08-02 23:38:15+00:00,59897,Inactive,2 for 1 on specific menu items
77456,417,2021-11-14 12:00:01+00:00,2022-08-02 23:38:15+00:00,59897,Inactive,2 for 1 on specific menu items
77457,417,2021-11-14 12:00:01+00:00,2022-08-02 23:38:51+00:00,59897,Inactive,2 for 1 on specific menu items
77458,417,2021-11-14 12:00:01+00:00,2022-08-02 23:38:51+00:00,59897,Inactive,2 for 1 on specific menu items
77467,417,2021-11-15 07:22:00+00:00,2022-08-02 23:38:51+00:00,59897,Inactive,2 for 1 on specific menu items
77468,417,2021-11-15 07:22:01+00:00,2022-08-02 23:38:51+00:00,59897,Inactive,2 for 1 on specific menu items
77471,417,2021-11-15 07:23:00+00:00,2022-08-02 23:38:51+00:00,59897,Inactive,2 for 1 on specific menu items
77472,417,2021-11-15 07:23:01+00:00,2022-08-02 23:38:51+00:00,59897,Inactive,2 for 1 on specific menu items
77477,1372,2021-11-15 10:34:17+00:00,2022-08-02 23:38:51+00:00,59813,Inactive,2 for 1 on specific menu items
77484,1372,2021-11-15 13:34:13+00:00,2022-08-02 23:38:51+00:00,64276,Inactive,Discount on total bill
77531,417,2021-11-16 12:00:00+00:00,2022-08-02 23:38:51+00:00,59897,Inactive,2 for 1 on specific menu items
77532,1372,2021-11-16 12:00:00+00:00,2022-08-02 23:38:51+00:00,64276,Inactive,Discount on total bill
77533,1372,2021-11-16 12:00:00+00:00,2022-08-02 23:39:21+00:00,64276,Inactive,Discount on total bill
77534,1372,2021-11-16 12:00:00+00:00,2022-08-02 23:39:21+00:00,64276,Inactive,Discount on total bill
77535,417,2021-11-16 12:00:00+00:00,2022-08-02 23:39:21+00:00,59897,Inactive,2 for 1 on specific menu items
77536,417,2021-11-16 12:00:00+00:00,2022-08-02 23:39:21+00:00,59897,Inactive,2 for 1 on specific menu items
77537,1372,2021-11-16 12:00:01+00:00,2022-08-02 23:39:21+00:00,64276,Inactive,Discount on total bill
77540,417,2021-11-16 12:00:01+00:00,2022-08-02 23:39:21+00:00,59897,Inactive,2 for 1 on specific menu items
77547,417,2021-11-16 12:00:02+00:00,2022-08-02 23:39:21+00:00,59897,Inactive,2 for 1 on specific menu items
77550,417,2021-11-16 18:48:01+00:00,2022-08-02 23:39:21+00:00,59897,Inactive,2 for 1 on specific menu items
77603,1372,2021-11-18 12:00:01+00:00,2022-08-02 23:39:21+00:00,64276,Inactive,Discount on total bill
77604,1372,2021-11-18 12:00:01+00:00,2022-08-02 23:39:21+00:00,64276,Inactive,Discount on total bill
77605,1372,2021-11-18 12:00:01+00:00,2022-08-02 23:39:44+00:00,64276,Inactive,Discount on total bill
77606,417,2021-11-18 12:00:01+00:00,2022-08-02 23:39:44+00:00,59897,Inactive,2 for 1 on specific menu items
77607,417,2021-11-18 12:00:01+00:00,2022-08-02 23:39:44+00:00,59897,Inactive,2 for 1 on specific menu items
77608,417,2021-11-18 12:00:01+00:00,2022-08-02 23:39:44+00:00,59897,Inactive,2 for 1 on specific menu items
77609,417,2021-11-18 12:00:02+00:00,2022-08-02 23:39:44+00:00,59897,Inactive,2 for 1 on specific menu items
77610,1372,2021-11-18 12:00:02+00:00,2022-08-02 23:39:44+00:00,64276,Inactive,Discount on total bill
77619,417,2021-11-18 12:00:07+00:00,2022-08-02 23:39:44+00:00,59897,Inactive,2 for 1 on specific menu items
77735,417,2021-11-19 16:33:00+00:00,2022-08-02 23:39:44+00:00,59897,Inactive,2 for 1 on specific menu items
77764,417,2021-11-19 21:00:01+00:00,2022-08-02 23:40:10+00:00,64276,Inactive,Discount on specific menu items
77800,1372,2021-11-20 12:00:00+00:00,2022-08-02 23:40:10+00:00,64276,Inactive,Discount on total bill
77801,417,2021-11-20 12:00:00+00:00,2022-08-02 23:40:10+00:00,59897,Inactive,2 for 1 on specific menu items
77802,1372,2021-11-20 12:00:00+00:00,2022-08-02 23:40:10+00:00,64276,Inactive,Discount on total bill
77803,1372,2021-11-20 12:00:00+00:00,2022-08-02 23:40:10+00:00,64276,Inactive,Discount on total bill
77804,1372,2021-11-20 12:00:00+00:00,2022-08-02 23:40:10+00:00,64276,Inactive,Discount on total bill
77805,417,2021-11-20 12:00:01+00:00,2022-08-02 23:40:10+00:00,59897,Inactive,2 for 1 on specific menu items
77812,417,2021-11-20 12:00:02+00:00,2022-08-02 23:40:10+00:00,59897,Inactive,2 for 1 on specific menu items
77813,417,2021-11-20 12:00:02+00:00,2022-08-02 23:40:10+00:00,59897,Inactive,2 for 1 on specific menu items
77816,417,2021-11-20 13:04:00+00:00,2022-08-02 23:40:10+00:00,59897,Inactive,2 for 1 on specific menu items
77862,1372,2021-11-22 12:00:00+00:00,2022-08-02 23:40:36+00:00,64276,Inactive,Discount on total bill
77863,1372,2021-11-22 12:00:00+00:00,2022-08-02 23:40:36+00:00,64276,Inactive,Discount on total bill
77864,417,2021-11-22 12:00:00+00:00,2022-08-02 23:40:36+00:00,59897,Inactive,2 for 1 on specific menu items
77865,417,2021-11-22 12:00:00+00:00,2022-08-02 23:40:36+00:00,59897,Inactive,2 for 1 on specific menu items
77866,1372,2021-11-22 12:00:00+00:00,2022-08-02 23:40:36+00:00,64276,Inactive,Discount on total bill
77867,417,2021-11-22 12:00:00+00:00,2022-08-02 23:40:36+00:00,59897,Inactive,2 for 1 on specific menu items
77868,417,2021-11-22 12:00:01+00:00,2022-08-02 23:40:36+00:00,59897,Inactive,2 for 1 on specific menu items
77876,1372,2021-11-22 12:00:01+00:00,2022-08-02 23:40:36+00:00,64276,Inactive,Discount on total bill
77911,417,2021-11-23 18:11:01+00:00,2022-08-02 23:40:36+00:00,59897,Inactive,2 for 1 on specific menu items
77935,417,2021-11-24 12:00:01+00:00,2022-08-02 23:40:36+00:00,59897,Inactive,2 for 1 on specific menu items
77936,1372,2021-11-24 12:00:01+00:00,2022-08-02 23:41:02+00:00,64276,Inactive,Discount on total bill
77937,1372,2021-11-24 12:00:01+00:00,2022-08-02 23:41:02+00:00,64276,Inactive,Discount on total bill
77938,1372,2021-11-24 12:00:01+00:00,2022-08-02 23:41:02+00:00,64276,Inactive,Discount on total bill
77939,1372,2021-11-24 12:00:01+00:00,2022-08-02 23:41:02+00:00,64276,Inactive,Discount on total bill
77945,417,2021-11-24 12:00:02+00:00,2022-08-02 23:41:02+00:00,59897,Inactive,2 for 1 on specific menu items
77993,417,2021-11-25 13:21:01+00:00,2022-08-02 23:41:02+00:00,59897,Inactive,2 for 1 on specific menu items
77995,417,2021-11-25 19:47:01+00:00,2022-08-02 23:41:02+00:00,64276,Inactive,Discount on specific menu items
78014,1372,2021-11-26 12:00:00+00:00,2022-08-02 23:41:02+00:00,64276,Inactive,Discount on total bill
78015,1372,2021-11-26 12:00:00+00:00,2022-08-02 23:41:02+00:00,64276,Inactive,Discount on total bill
78016,417,2021-11-26 12:00:00+00:00,2022-08-02 23:41:02+00:00,59897,Inactive,2 for 1 on specific menu items
78017,1372,2021-11-26 12:00:00+00:00,2022-08-02 23:41:20+00:00,64276,Inactive,Discount on total bill
78018,1372,2021-11-26 12:00:00+00:00,2022-08-02 23:41:20+00:00,64276,Inactive,Discount on total bill
78027,1372,2021-11-27 12:00:05+00:00,2022-08-02 23:41:20+00:00,59813,Inactive,2 for 1 on specific menu items
78139,1372,2021-11-28 12:00:01+00:00,2022-08-02 23:41:20+00:00,64276,Inactive,Discount on total bill
78140,1372,2021-11-28 12:00:01+00:00,2022-08-02 23:41:20+00:00,64276,Inactive,Discount on total bill
78141,417,2021-11-28 12:00:01+00:00,2022-08-02 23:41:20+00:00,59897,Inactive,2 for 1 on specific menu items
78142,417,2021-11-28 12:00:01+00:00,2022-08-02 23:41:20+00:00,59897,Inactive,2 for 1 on specific menu items
78143,1372,2021-11-28 12:00:01+00:00,2022-08-02 23:41:20+00:00,64276,Inactive,Discount on total bill
78149,417,2021-11-28 15:05:01+00:00,2022-08-02 23:41:20+00:00,59897,Inactive,2 for 1 on specific menu items
78152,417,2021-11-28 16:38:01+00:00,2022-08-02 23:41:20+00:00,59897,Inactive,2 for 1 on specific menu items
78168,417,2021-11-28 21:00:01+00:00,2022-08-02 23:41:40+00:00,59897,Inactive,2 for 1 on specific menu items
78169,417,2021-11-28 21:00:01+00:00,2022-08-02 23:41:40+00:00,59897,Inactive,2 for 1 on specific menu items
78271,417,2021-11-30 12:00:00+00:00,2022-08-02 23:42:01+00:00,59897,Inactive,2 for 1 on specific menu items
78272,1372,2021-11-30 12:00:00+00:00,2022-08-02 23:42:01+00:00,64276,Inactive,Discount on total bill
78273,1372,2021-11-30 12:00:00+00:00,2022-08-02 23:42:01+00:00,64276,Inactive,Discount on total bill
78274,1372,2021-11-30 12:00:00+00:00,2022-08-02 23:42:01+00:00,64276,Inactive,Discount on total bill
78275,417,2021-11-30 12:00:01+00:00,2022-08-02 23:42:01+00:00,59897,Inactive,2 for 1 on specific menu items
78276,417,2021-11-30 12:00:01+00:00,2022-08-02 23:42:13+00:00,59897,Inactive,2 for 1 on specific menu items
78345,1372,2021-12-02 12:00:00+00:00,2022-08-02 23:42:13+00:00,64276,Inactive,Discount on total bill
78346,1372,2021-12-02 12:00:00+00:00,2022-08-02 23:42:13+00:00,64276,Inactive,Discount on total bill
78347,417,2021-12-02 12:00:00+00:00,2022-08-02 23:42:13+00:00,59897,Inactive,2 for 1 on specific menu items
78348,417,2021-12-02 12:00:00+00:00,2022-08-02 23:42:13+00:00,59897,Inactive,2 for 1 on specific menu items
78349,417,2021-12-02 12:00:00+00:00,2022-08-02 23:42:13+00:00,59897,Inactive,2 for 1 on specific menu items
78355,1372,2021-12-02 12:00:01+00:00,2022-08-02 23:42:13+00:00,64276,Inactive,Discount on total bill
78473,1372,2021-12-04 12:00:00+00:00,2022-08-02 23:42:13+00:00,64276,Inactive,Discount on total bill
78474,1372,2021-12-04 12:00:00+00:00,2022-08-02 23:42:13+00:00,64276,Inactive,Discount on total bill
78475,417,2021-12-04 12:00:00+00:00,2022-08-02 23:42:13+00:00,59897,Inactive,2 for 1 on specific menu items
78476,1372,2021-12-04 12:00:00+00:00,2022-08-02 23:42:36+00:00,64276,Inactive,Discount on total bill
78477,417,2021-12-04 12:00:01+00:00,2022-08-02 23:42:36+00:00,59897,Inactive,2 for 1 on specific menu items
78503,417,2021-12-04 16:20:01+00:00,2022-08-02 23:42:36+00:00,59897,Inactive,2 for 1 on specific menu items
78505,417,2021-12-04 18:13:01+00:00,2022-08-02 23:42:36+00:00,59897,Inactive,2 for 1 on specific menu items
78534,417,2021-12-05 14:49:01+00:00,2022-08-02 23:42:36+00:00,59897,Inactive,2 for 1 on specific menu items
78568,1372,2021-12-06 12:00:00+00:00,2022-08-02 23:42:36+00:00,64276,Inactive,Discount on total bill
78569,417,2021-12-06 12:00:00+00:00,2022-08-02 23:42:36+00:00,59897,Inactive,2 for 1 on specific menu items
78570,1372,2021-12-06 12:00:00+00:00,2022-08-02 23:42:36+00:00,64276,Inactive,Discount on total bill
78571,1372,2021-12-06 12:00:00+00:00,2022-08-02 23:42:36+00:00,64276,Inactive,Discount on total bill
78591,1372,2021-12-08 12:00:00+00:00,2022-08-02 23:42:36+00:00,64276,Inactive,Discount on total bill
78592,417,2021-12-08 12:00:00+00:00,2022-08-02 23:43:02+00:00,59897,Inactive,2 for 1 on specific menu items
78593,1372,2021-12-08 12:00:00+00:00,2022-08-02 23:43:02+00:00,64276,Inactive,Discount on total bill
78594,1372,2021-12-08 12:00:00+00:00,2022-08-02 23:43:02+00:00,64276,Inactive,Discount on total bill
78643,417,2021-12-09 15:56:01+00:00,2022-08-02 23:43:02+00:00,59897,Inactive,2 for 1 on specific menu items
78657,417,2021-12-09 19:19:01+00:00,2022-08-02 23:43:02+00:00,59897,Inactive,2 for 1 on specific menu items
78681,1372,2021-12-10 12:00:01+00:00,2022-08-02 23:43:02+00:00,64276,Inactive,Discount on total bill
78682,1372,2021-12-10 12:00:01+00:00,2022-08-02 23:43:02+00:00,64276,Inactive,Discount on total bill
78683,1372,2021-12-10 12:00:01+00:00,2022-08-02 23:43:02+00:00,64276,Inactive,Discount on total bill
78684,417,2021-12-10 12:00:01+00:00,2022-08-02 23:43:02+00:00,59897,Inactive,2 for 1 on specific menu items
78689,417,2021-12-10 19:23:01+00:00,2022-08-02 23:43:02+00:00,59897,Inactive,2 for 1 on specific menu items
78716,417,2021-12-11 12:00:01+00:00,2022-08-02 23:43:27+00:00,59897,Inactive,2 for 1 on specific menu items
78747,417,2021-12-12 09:15:00+00:00,2022-08-02 23:43:27+00:00,59897,Inactive,2 for 1 on specific menu items
78749,1372,2021-12-12 12:00:00+00:00,2022-08-02 23:43:27+00:00,64276,Inactive,Discount on total bill
78750,1372,2021-12-12 12:00:00+00:00,2022-08-02 23:43:27+00:00,64276,Inactive,Discount on total bill
78751,417,2021-12-12 12:00:00+00:00,2022-08-02 23:43:27+00:00,59897,Inactive,2 for 1 on specific menu items
78755,1372,2021-12-12 12:00:01+00:00,2022-08-02 23:43:27+00:00,64276,Inactive,Discount on total bill
78756,417,2021-12-12 12:00:01+00:00,2022-08-02 23:43:27+00:00,59897,Inactive,2 for 1 on specific menu items
78764,417,2021-12-13 12:00:01+00:00,2022-08-02 23:43:27+00:00,59897,Inactive,2 for 1 on specific menu items
78787,1372,2021-12-14 12:00:01+00:00,2022-08-02 23:43:27+00:00,64276,Inactive,Discount on total bill
78788,417,2021-12-14 12:00:01+00:00,2022-08-02 23:43:27+00:00,59897,Inactive,2 for 1 on specific menu items
78789,417,2021-12-14 12:00:01+00:00,2022-08-02 23:43:57+00:00,59897,Inactive,2 for 1 on specific menu items
78790,1372,2021-12-14 12:00:01+00:00,2022-08-02 23:43:57+00:00,64276,Inactive,Discount on total bill
78791,1372,2021-12-14 12:00:01+00:00,2022-08-02 23:43:57+00:00,64276,Inactive,Discount on total bill
78804,417,2021-12-15 12:00:00+00:00,2022-08-02 23:43:57+00:00,59897,Inactive,2 for 1 on specific menu items
78895,1372,2021-12-16 12:00:01+00:00,2022-08-02 23:43:57+00:00,64276,Inactive,Discount on total bill
78896,1372,2021-12-16 12:00:01+00:00,2022-08-02 23:43:57+00:00,64276,Inactive,Discount on total bill
78897,417,2021-12-16 12:00:01+00:00,2022-08-02 23:43:57+00:00,59897,Inactive,2 for 1 on specific menu items
78898,1372,2021-12-16 12:00:01+00:00,2022-08-02 23:43:57+00:00,64276,Inactive,Discount on total bill
78899,417,2021-12-16 12:00:01+00:00,2022-08-02 23:43:57+00:00,59897,Inactive,2 for 1 on specific menu items
78905,417,2021-12-16 15:05:01+00:00,2022-08-02 23:43:57+00:00,59897,Inactive,2 for 1 on specific menu items
78939,417,2021-12-16 18:40:00+00:00,2022-08-02 23:44:21+00:00,59897,Inactive,2 for 1 on specific menu items
78994,1372,2021-12-18 12:00:01+00:00,2022-08-02 23:44:21+00:00,64276,Inactive,Discount on total bill
78995,1372,2021-12-18 12:00:01+00:00,2022-08-02 23:44:21+00:00,64276,Inactive,Discount on total bill
78998,417,2021-12-18 12:00:06+00:00,2022-08-02 23:44:21+00:00,59897,Inactive,2 for 1 on specific menu items
78999,417,2021-12-18 12:00:06+00:00,2022-08-02 23:44:21+00:00,59897,Inactive,2 for 1 on specific menu items
79000,417,2021-12-18 12:00:06+00:00,2022-08-02 23:44:21+00:00,59897,Inactive,2 for 1 on specific menu items
79042,417,2021-12-20 12:00:00+00:00,2022-08-02 23:44:21+00:00,59897,Inactive,2 for 1 on specific menu items
79043,1372,2021-12-20 12:00:00+00:00,2022-08-02 23:44:21+00:00,64276,Inactive,Discount on total bill
79044,417,2021-12-20 12:00:00+00:00,2022-08-02 23:44:21+00:00,59897,Inactive,2 for 1 on specific menu items
79045,1372,2021-12-20 12:00:00+00:00,2022-08-02 23:44:21+00:00,64276,Inactive,Discount on total bill
79046,417,2021-12-20 12:00:00+00:00,2022-08-02 23:44:50+00:00,59897,Inactive,2 for 1 on specific menu items
79121,417,2021-12-21 14:38:00+00:00,2022-08-02 23:44:50+00:00,59897,Inactive,2 for 1 on specific menu items
79123,417,2021-12-21 16:06:01+00:00,2022-08-02 23:44:50+00:00,59897,Inactive,2 for 1 on specific menu items
79147,1372,2021-12-22 12:00:01+00:00,2022-08-02 23:44:50+00:00,64276,Inactive,Discount on total bill
79148,1372,2021-12-22 12:00:01+00:00,2022-08-02 23:44:50+00:00,64276,Inactive,Discount on total bill
79149,417,2021-12-22 12:00:01+00:00,2022-08-02 23:44:50+00:00,59897,Inactive,2 for 1 on specific menu items
79150,417,2021-12-22 12:00:01+00:00,2022-08-02 23:44:50+00:00,59897,Inactive,2 for 1 on specific menu items
79151,417,2021-12-22 12:00:01+00:00,2022-08-02 23:44:50+00:00,59897,Inactive,2 for 1 on specific menu items
79179,1372,2021-12-24 12:00:01+00:00,2022-08-02 23:44:50+00:00,64276,Inactive,Discount on total bill
79180,417,2021-12-24 12:00:01+00:00,2022-08-02 23:44:50+00:00,59897,Inactive,2 for 1 on specific menu items
79181,1372,2021-12-24 12:00:01+00:00,2022-08-02 23:45:25+00:00,64276,Inactive,Discount on total bill
79182,417,2021-12-24 12:00:01+00:00,2022-08-02 23:45:25+00:00,59897,Inactive,2 for 1 on specific menu items
79183,417,2021-12-24 12:00:01+00:00,2022-08-02 23:45:25+00:00,59897,Inactive,2 for 1 on specific menu items
79212,417,2021-12-26 12:00:00+00:00,2022-08-02 23:45:25+00:00,59897,Inactive,2 for 1 on specific menu items
79213,417,2021-12-26 12:00:00+00:00,2022-08-02 23:45:25+00:00,59897,Inactive,2 for 1 on specific menu items
79214,1372,2021-12-26 12:00:00+00:00,2022-08-02 23:45:25+00:00,64276,Inactive,Discount on total bill
79215,1372,2021-12-26 12:00:00+00:00,2022-08-02 23:45:25+00:00,64276,Inactive,Discount on total bill
79216,417,2021-12-26 12:00:01+00:00,2022-08-02 23:45:25+00:00,59897,Inactive,2 for 1 on specific menu items
79229,417,2021-12-27 12:00:00+00:00,2022-08-02 23:45:25+00:00,59897,Inactive,2 for 1 on specific menu items
79253,417,2021-12-28 12:00:00+00:00,2022-08-02 23:45:25+00:00,59897,Inactive,2 for 1 on specific menu items
79254,417,2021-12-28 12:00:00+00:00,2022-08-02 23:45:59+00:00,59897,Inactive,2 for 1 on specific menu items
79255,1372,2021-12-28 12:00:00+00:00,2022-08-02 23:45:59+00:00,64276,Inactive,Discount on total bill
79256,417,2021-12-28 12:00:01+00:00,2022-08-02 23:45:59+00:00,59897,Inactive,2 for 1 on specific menu items
79261,1372,2021-12-28 12:00:02+00:00,2022-08-02 23:45:59+00:00,64276,Inactive,Discount on total bill
79269,417,2021-12-29 12:00:01+00:00,2022-08-02 23:45:59+00:00,59897,Inactive,2 for 1 on specific menu items
79318,1372,2021-12-30 12:00:00+00:00,2022-08-02 23:45:59+00:00,64276,Inactive,Discount on total bill
79319,417,2021-12-30 12:00:00+00:00,2022-08-02 23:45:59+00:00,59897,Inactive,2 for 1 on specific menu items
79320,417,2021-12-30 12:00:00+00:00,2022-08-02 23:45:59+00:00,59897,Inactive,2 for 1 on specific menu items
79321,417,2021-12-30 12:00:00+00:00,2022-08-02 23:45:59+00:00,59897,Inactive,2 for 1 on specific menu items
79326,417,2021-12-30 18:33:00+00:00,2022-08-02 23:45:59+00:00,64276,Inactive,Discount on specific menu items
79327,417,2021-12-30 18:33:00+00:00,2022-08-02 23:46:30+00:00,64276,Inactive,Discount on specific menu items
79335,417,2021-12-31 12:00:00+00:00,2022-08-02 23:46:30+00:00,59897,Inactive,2 for 1 on specific menu items
79369,417,2022-01-01 12:00:00+00:00,2022-08-02 23:46:30+00:00,59897,Inactive,2 for 1 on specific menu items
79370,417,2022-01-01 12:00:00+00:00,2022-08-02 23:46:30+00:00,59897,Inactive,2 for 1 on specific menu items
79371,1372,2022-01-01 12:00:00+00:00,2022-08-02 23:46:30+00:00,64276,Inactive,Discount on total bill
79372,417,2022-01-01 12:00:01+00:00,2022-08-02 23:46:30+00:00,59897,Inactive,2 for 1 on specific menu items
79382,417,2022-01-02 12:00:00+00:00,2022-08-02 23:46:30+00:00,59897,Inactive,2 for 1 on specific menu items
79405,417,2022-01-03 12:00:00+00:00,2022-08-02 23:46:30+00:00,59897,Inactive,2 for 1 on specific menu items
79406,1372,2022-01-03 12:00:00+00:00,2022-08-02 23:46:30+00:00,64276,Inactive,Discount on total bill
79407,417,2022-01-03 12:00:00+00:00,2022-08-02 23:46:30+00:00,59897,Inactive,2 for 1 on specific menu items
79408,417,2022-01-03 12:00:00+00:00,2022-08-02 23:47:06+00:00,59897,Inactive,2 for 1 on specific menu items
79424,417,2022-01-04 12:00:01+00:00,2022-08-02 23:47:06+00:00,59897,Inactive,2 for 1 on specific menu items
79425,417,2022-01-04 12:00:01+00:00,2022-08-02 23:47:06+00:00,59897,Inactive,2 for 1 on specific menu items
79452,417,2022-01-05 12:00:01+00:00,2022-08-02 23:47:06+00:00,59897,Inactive,2 for 1 on specific menu items
79453,1372,2022-01-05 12:00:01+00:00,2022-08-02 23:47:06+00:00,64276,Inactive,Discount on total bill
79454,417,2022-01-05 12:00:01+00:00,2022-08-02 23:47:06+00:00,59897,Inactive,2 for 1 on specific menu items
79468,417,2022-01-06 12:00:01+00:00,2022-08-02 23:47:06+00:00,59897,Inactive,2 for 1 on specific menu items
79469,417,2022-01-06 12:00:01+00:00,2022-08-02 23:47:06+00:00,59897,Inactive,2 for 1 on specific menu items
79748,1372,2022-01-08 12:00:01+00:00,2022-08-02 23:47:06+00:00,64276,Inactive,Discount on total bill
79749,417,2022-01-08 12:00:02+00:00,2022-08-02 23:47:06+00:00,59897,Inactive,2 for 1 on specific menu items
79772,417,2022-01-09 12:00:01+00:00,2022-08-02 23:47:42+00:00,59897,Inactive,2 for 1 on specific menu items
79773,417,2022-01-09 12:00:01+00:00,2022-08-02 23:47:42+00:00,59897,Inactive,2 for 1 on specific menu items
79812,417,2022-01-11 12:00:01+00:00,2022-08-02 23:47:42+00:00,59897,Inactive,2 for 1 on specific menu items
80166,417,2022-02-04 21:17:01+00:00,2022-08-02 23:47:42+00:00,59897,Inactive,2 for 1 on specific menu items
80169,417,2022-02-05 08:09:01+00:00,2022-08-02 23:48:03+00:00,59897,Inactive,2 for 1 on specific menu items
84361,417,2022-03-22 10:09:09+00:00,2022-08-02 23:48:36+00:00,65417,Inactive,All you can eat
84364,417,2022-03-22 10:15:55+00:00,2022-03-22 10:15:55+00:00,65417,Inactive,All you can eat
84367,417,2022-03-22 10:20:51+00:00,2022-03-22 10:20:51+00:00,65417,Inactive,All you can eat
84376,417,2022-03-22 10:15:55+00:00,2022-03-22 13:45:01+00:00,65417,Inactive,All you can eat
84378,417,2022-03-22 10:20:51+00:00,2022-03-22 13:45:01+00:00,65417,Inactive,All you can eat
86884,417,2022-03-22 10:09:09+00:00,2022-08-02 23:48:36+00:00,65417,Inactive,All you can eat
86901,417,2022-03-22 10:09:09+00:00,2022-08-02 23:51:56+00:00,65417,Inactive,All you can eat
86912,417,2022-03-22 10:09:09+00:00,2022-08-02 23:51:56+00:00,65417,Inactive,All you can eat
86938,417,2022-03-22 10:09:09+00:00,2022-08-02 23:51:56+00:00,65417,Inactive,All you can eat
86978,417,2022-03-22 10:09:09+00:00,2022-08-02 23:51:56+00:00,65417,Inactive,All you can eat
87000,417,2022-03-22 10:09:09+00:00,2022-08-02 23:51:56+00:00,65417,Inactive,All you can eat
87063,417,2022-03-22 10:09:09+00:00,2022-08-02 23:51:56+00:00,65417,Inactive,All you can eat
87091,417,2022-03-22 10:09:09+00:00,2022-08-02 23:51:56+00:00,65417,Inactive,All you can eat
87106,417,2022-03-22 10:09:09+00:00,2022-08-02 23:51:56+00:00,65417,Inactive,All you can eat
87143,417,2022-03-22 10:09:09+00:00,2022-08-02 23:51:56+00:00,65417,Inactive,All you can eat
87154,417,2022-03-22 10:09:09+00:00,2022-08-02 23:51:56+00:00,65417,Inactive,All you can eat
87164,417,2022-03-22 10:09:09+00:00,2022-04-06 13:46:21+00:00,65417,Inactive,All you can eat
87174,417,2022-03-22 10:09:09+00:00,2022-04-06 14:15:27+00:00,65417,Inactive,All you can eat
87181,417,2022-03-22 10:09:09+00:00,2022-04-06 15:00:47+00:00,65417,Inactive,All you can eat
87299,417,2022-03-22 10:09:09+00:00,2022-04-06 18:19:05+00:00,65417,Inactive,All you can eat
87327,417,2022-03-22 10:09:09+00:00,2022-04-07 14:10:01+00:00,65417,Inactive,All you can eat
88031,417,2022-04-11 12:25:53+00:00,2022-04-13 15:00:01+00:00,64276,Inactive,Discount on total bill
88472,417,2022-03-22 10:09:09+00:00,2022-04-13 09:13:01+00:00,65417,Inactive,All you can eat
88503,417,2022-03-22 10:09:09+00:00,2022-04-13 10:11:03+00:00,65417,Inactive,All you can eat
88544,417,2022-03-22 10:09:09+00:00,2022-04-13 14:40:27+00:00,65417,Inactive,All you can eat
88592,417,2022-03-22 10:09:09+00:00,2022-04-13 15:46:56+00:00,65417,Inactive,All you can eat
88598,417,2022-03-22 10:09:09+00:00,2022-04-13 15:44:56+00:00,65417,Inactive,All you can eat
88617,417,2022-03-22 10:09:09+00:00,2022-04-13 18:50:01+00:00,65417,Inactive,All you can eat
88645,417,2022-03-22 10:09:09+00:00,2022-04-13 19:15:01+00:00,65417,Inactive,All you can eat
88661,417,2022-03-22 10:09:09+00:00,2022-04-13 19:25:01+00:00,65417,Inactive,All you can eat
88663,417,2022-03-22 10:20:51+00:00,2022-04-13 19:25:01+00:00,65417,Inactive,All you can eat
88697,417,2022-03-22 10:09:09+00:00,2022-04-13 20:50:01+00:00,65417,Inactive,All you can eat
